Value,Percentile,TotalCount,1/(1-Percentile)
3.907,0.000000,1,1.00
4.867,0.100000,64,1.11
4.991,0.200000,127,1.25
5.131,0.300000,192,1.43
5.307,0.400000,257,1.67
5.467,0.500000,318,2.00
5.531,0.550000,351,2.22
5.599,0.600000,381,2.50
5.691,0.650000,415,2.86
5.791,0.700000,446,3.33
5.971,0.750000,478,4.00
6.047,0.775000,493,4.44
6.107,0.800000,508,5.00
6.355,0.825000,524,5.71
6.927,0.850000,540,6.67
7.059,0.875000,556,8.00
7.123,0.887500,564,8.89
7.163,0.900000,572,10.00
7.331,0.912500,580,11.43
7.475,0.925000,588,13.33
7.699,0.937500,596,16.00
7.819,0.943750,600,17.78
7.931,0.950000,604,20.00
8.143,0.956250,608,22.86
8.191,0.962500,612,26.67
8.399,0.968750,616,32.00
8.535,0.971875,618,35.56
8.615,0.975000,620,40.00
8.831,0.978125,622,45.71
8.887,0.981250,624,53.33
9.287,0.984375,626,64.00
9.767,0.985938,627,71.11
10.055,0.987500,628,80.00
10.127,0.989062,629,91.43
10.175,0.990625,630,106.67
10.279,0.992188,631,128.00
10.279,0.992969,631,142.22
10.439,0.993750,632,160.00
10.439,0.994531,632,182.86
10.511,0.995313,633,213.33
10.511,0.996094,633,256.00
10.511,0.996484,633,284.44
10.687,0.996875,634,320.00
10.687,0.997266,634,365.71
10.687,0.997656,634,426.67
10.687,0.998047,634,512.00
10.687,0.998242,634,568.89
10.767,0.998437,635,640.00
10.767,1.000000,635,inf
