Value,Percentile,TotalCount,1/(1-Percentile)
2.285,0.000000,1,1.00
4.119,0.100000,44,1.11
4.643,0.200000,88,1.25
6.651,0.300000,132,1.43
9.143,0.400000,176,1.67
10.431,0.500000,220,2.00
10.935,0.550000,242,2.22
12.263,0.600000,264,2.50
16.015,0.650000,286,2.86
19.567,0.700000,308,3.33
21.855,0.750000,332,4.00
23.007,0.775000,341,4.44
24.847,0.800000,352,5.00
26.351,0.825000,363,5.71
27.967,0.850000,374,6.67
29.999,0.875000,386,8.00
30.607,0.887500,391,8.89
31.711,0.900000,396,10.00
33.087,0.912500,402,11.43
34.687,0.925000,407,13.33
37.055,0.937500,413,16.00
37.791,0.943750,416,17.78
39.135,0.950000,418,20.00
39.967,0.956250,421,22.86
40.543,0.962500,424,26.67
41.471,0.968750,427,32.00
41.791,0.971875,428,35.56
45.695,0.975000,429,40.00
47.487,0.978125,431,45.71
48.255,0.981250,432,53.33
54.847,0.984375,434,64.00
54.847,0.985938,434,71.11
55.583,0.987500,435,80.00
57.087,0.989062,436,91.43
57.087,0.990625,436,106.67
62.495,0.992188,437,128.00
62.495,0.992969,437,142.22
131.583,0.993750,438,160.00
131.583,0.994531,438,182.86
131.583,0.995313,438,213.33
189.567,0.996094,439,256.00
189.567,0.996484,439,284.44
189.567,0.996875,439,320.00
189.567,0.997266,439,365.71
189.567,0.997656,439,426.67
207.615,0.998047,440,512.00
207.615,1.000000,440,inf
