Value,Percentile,TotalCount,1/(1-Percentile)
1.737,0.000000,1,1.00
3.619,0.100000,44,1.11
4.239,0.200000,88,1.25
5.315,0.300000,132,1.43
6.831,0.400000,176,1.67
8.255,0.500000,221,2.00
9.575,0.550000,243,2.22
12.647,0.600000,264,2.50
14.935,0.650000,286,2.86
20.175,0.700000,308,3.33
25.199,0.750000,330,4.00
27.855,0.775000,341,4.44
29.983,0.800000,352,5.00
32.143,0.825000,363,5.71
35.871,0.850000,374,6.67
39.807,0.875000,385,8.00
40.543,0.887500,391,8.89
41.919,0.900000,396,10.00
44.095,0.912500,402,11.43
45.471,0.925000,407,13.33
48.351,0.937500,413,16.00
49.983,0.943750,416,17.78
51.327,0.950000,418,20.00
51.551,0.956250,421,22.86
52.639,0.962500,424,26.67
54.687,0.968750,427,32.00
58.623,0.971875,428,35.56
58.751,0.975000,429,40.00
62.719,0.978125,431,45.71
63.807,0.981250,432,53.33
64.223,0.984375,434,64.00
64.223,0.985938,434,71.11
64.287,0.987500,435,80.00
69.311,0.989062,436,91.43
69.311,0.990625,436,106.67
70.911,0.992188,437,128.00
70.911,0.992969,437,142.22
72.383,0.993750,438,160.00
72.383,0.994531,438,182.86
72.383,0.995313,438,213.33
79.615,0.996094,439,256.00
79.615,0.996484,439,284.44
79.615,0.996875,439,320.00
79.615,0.997266,439,365.71
79.615,0.997656,439,426.67
90.367,0.998047,440,512.00
90.367,1.000000,440,inf
