Value,Percentile,TotalCount,1/(1-Percentile)
3.881,0.000000,1,1.00
4.427,0.100000,67,1.11
4.691,0.200000,128,1.25
4.863,0.300000,192,1.43
4.983,0.400000,256,1.67
5.083,0.500000,319,2.00
5.135,0.550000,352,2.22
5.191,0.600000,382,2.50
5.251,0.650000,415,2.86
5.319,0.700000,445,3.33
5.399,0.750000,479,4.00
5.443,0.775000,493,4.44
5.483,0.800000,508,5.00
5.543,0.825000,524,5.71
5.603,0.850000,541,6.67
5.735,0.875000,556,8.00
5.767,0.887500,564,8.89
5.855,0.900000,572,10.00
6.131,0.912500,580,11.43
6.367,0.925000,588,13.33
6.875,0.937500,596,16.00
7.159,0.943750,600,17.78
7.235,0.950000,604,20.00
7.259,0.956250,609,22.86
7.315,0.962500,612,26.67
7.399,0.968750,616,32.00
7.447,0.971875,619,35.56
7.547,0.975000,621,40.00
7.579,0.978125,622,45.71
7.671,0.981250,624,53.33
7.771,0.984375,626,64.00
7.779,0.985938,627,71.11
7.827,0.987500,628,80.00
7.899,0.989062,629,91.43
7.927,0.990625,630,106.67
8.023,0.992188,631,128.00
8.023,0.992969,631,142.22
8.139,0.993750,632,160.00
8.139,0.994531,632,182.86
8.983,0.995313,633,213.33
8.983,0.996094,633,256.00
8.983,0.996484,633,284.44
9.407,0.996875,634,320.00
9.407,0.997266,634,365.71
9.407,0.997656,634,426.67
9.407,0.998047,634,512.00
9.407,0.998242,634,568.89
10.551,0.998437,635,640.00
10.551,1.000000,635,inf
