Value,Percentile,TotalCount,1/(1-Percentile)
1.675,0.000000,1,1.00
2.985,0.100000,44,1.11
3.345,0.200000,89,1.25
4.503,0.300000,133,1.43
6.003,0.400000,176,1.67
6.659,0.500000,220,2.00
6.927,0.550000,242,2.22
7.387,0.600000,264,2.50
9.223,0.650000,286,2.86
12.127,0.700000,308,3.33
13.919,0.750000,330,4.00
14.455,0.775000,341,4.44
15.015,0.800000,352,5.00
16.095,0.825000,363,5.71
17.583,0.850000,374,6.67
18.639,0.875000,385,8.00
20.191,0.887500,391,8.89
20.687,0.900000,396,10.00
21.839,0.912500,402,11.43
22.863,0.925000,407,13.33
23.391,0.937500,413,16.00
24.303,0.943750,416,17.78
24.655,0.950000,418,20.00
25.231,0.956250,421,22.86
26.575,0.962500,424,26.67
28.687,0.968750,427,32.00
28.703,0.971875,428,35.56
28.783,0.975000,429,40.00
28.943,0.978125,431,45.71
29.823,0.981250,432,53.33
31.279,0.984375,434,64.00
31.279,0.985938,434,71.11
31.487,0.987500,435,80.00
34.335,0.989062,436,91.43
34.335,0.990625,436,106.67
34.687,0.992188,437,128.00
34.687,0.992969,437,142.22
34.783,0.993750,438,160.00
34.783,0.994531,438,182.86
34.783,0.995313,438,213.33
38.591,0.996094,439,256.00
38.591,0.996484,439,284.44
38.591,0.996875,439,320.00
38.591,0.997266,439,365.71
38.591,0.997656,439,426.67
69.311,0.998047,440,512.00
69.311,1.000000,440,inf
