Value,Percentile,TotalCount,1/(1-Percentile)
2.007,0.000000,1,1.00
3.299,0.100000,44,1.11
3.733,0.200000,88,1.25
4.483,0.300000,132,1.43
6.167,0.400000,176,1.67
7.031,0.500000,220,2.00
7.495,0.550000,242,2.22
8.487,0.600000,264,2.50
9.935,0.650000,286,2.86
11.543,0.700000,308,3.33
13.183,0.750000,330,4.00
14.943,0.775000,341,4.44
17.039,0.800000,352,5.00
18.863,0.825000,363,5.71
21.663,0.850000,374,6.67
25.807,0.875000,385,8.00
26.927,0.887500,391,8.89
29.039,0.900000,396,10.00
31.839,0.912500,402,11.43
33.439,0.925000,407,13.33
36.191,0.937500,413,16.00
37.695,0.943750,416,17.78
39.807,0.950000,418,20.00
42.879,0.956250,421,22.86
43.967,0.962500,424,26.67
48.095,0.968750,427,32.00
48.415,0.971875,428,35.56
49.471,0.975000,429,40.00
51.327,0.978125,431,45.71
52.703,0.981250,432,53.33
55.583,0.984375,434,64.00
55.583,0.985938,434,71.11
56.063,0.987500,435,80.00
64.447,0.989062,436,91.43
64.447,0.990625,436,106.67
71.039,0.992188,437,128.00
71.039,0.992969,437,142.22
105.983,0.993750,438,160.00
105.983,0.994531,438,182.86
105.983,0.995313,438,213.33
159.487,0.996094,439,256.00
159.487,0.996484,439,284.44
159.487,0.996875,439,320.00
159.487,0.997266,439,365.71
159.487,0.997656,439,426.67
175.999,0.998047,440,512.00
175.999,1.000000,440,inf
