Value,Percentile,TotalCount,1/(1-Percentile)
1.521,0.000000,1,1.00
2.583,0.100000,45,1.11
2.753,0.200000,88,1.25
3.645,0.300000,132,1.43
4.399,0.400000,176,1.67
4.835,0.500000,220,2.00
4.971,0.550000,243,2.22
5.135,0.600000,265,2.50
5.363,0.650000,286,2.86
7.755,0.700000,308,3.33
8.607,0.750000,331,4.00
9.015,0.775000,341,4.44
9.407,0.800000,352,5.00
9.799,0.825000,363,5.71
10.215,0.850000,374,6.67
10.991,0.875000,385,8.00
11.335,0.887500,391,8.89
11.679,0.900000,396,10.00
12.095,0.912500,402,11.43
12.687,0.925000,407,13.33
13.503,0.937500,413,16.00
14.127,0.943750,416,17.78
14.247,0.950000,418,20.00
15.599,0.956250,421,22.86
15.791,0.962500,424,26.67
16.575,0.968750,427,32.00
16.735,0.971875,428,35.56
16.943,0.975000,429,40.00
17.567,0.978125,431,45.71
17.887,0.981250,432,53.33
18.815,0.984375,434,64.00
18.815,0.985938,434,71.11
18.863,0.987500,435,80.00
18.959,0.989062,436,91.43
18.959,0.990625,436,106.67
19.119,0.992188,437,128.00
19.119,0.992969,437,142.22
20.319,0.993750,438,160.00
20.319,0.994531,438,182.86
20.319,0.995313,438,213.33
20.511,0.996094,439,256.00
20.511,0.996484,439,284.44
20.511,0.996875,439,320.00
20.511,0.997266,439,365.71
20.511,0.997656,439,426.67
20.735,0.998047,440,512.00
20.735,1.000000,440,inf
